Name,Team,W,L,SV,HLD,ERA,GS,G,IP,H,ER,HR,SO,BB,WHIP,K/9,BB/9,FIP,WAR,ADP,playerid,GP,K,SVH,QS,IDFANGRAPHS,Position,K_z,ERA_z,WHIP_z,QS_z,W_z,SVH_z,z-score,FVARz,SGP,K_sgp,ERA_sgp,WHIP_sgp,QS_sgp,W_sgp,SVH_sgp
Dakota Chalmers,MIN,0.239320657,0,1.095274605,10.61459746,4.195797536,0.867737507,5,15,9.446778159,5.043079682,1.517069588,4,5.685016234,1.551239523,8.657821234,5.470134473,5.239984193,0,999,sa875017,14.02979763,15.74919442,4.102953598,0.158867639,,RP,-1.757835244,-0.057588404,-0.242002776,-1.783134548,-1.912840094,-0.0881694,-5.841570466,-4.103370877,0.427859251,0.15682007,-0.008504875,-0.103823644,0.023958579,0.041354926,0.318054195
Tom Eshelman,BAL,0.239320657,1,1.095274605,8.116787469,4.394577002,2.867737507,2,19,15.44677816,8.043079682,2.517069588,6,4.685016234,1.37451683,7.166397616,2.869771097,5.134813959,0,999,18361,11.02979763,17.74919442,3.102953598,0.158867639,18361,RP,-1.722509726,-0.093416132,-0.144026329,-1.783134548,-1.912840094,-0.191789697,-5.847716526,-4.109516936,0.404208562,0.176734748,-0.036742997,-0.041632539,0.023958579,0.041354926,0.240535844
Brent Honeywell,TBR,6.00677937,4.788616785,0,0,4.549727883,13.31518254,11,80,69.83019501,33.49390435,9.339178844,39,21.36135892,1.441786964,7.489400543,3.065974495,4.542880817,0.4,999,sa828706,17.00504915,65.8393242,0.078348466,7.252462034,sa828706,SP,-0.873105344,-0.368935602,-0.654268352,-0.611371056,-0.592899598,-0.505200177,-3.60578013,-4.151166652,2.252519758,0.655584479,-0.232330211,-0.308519769,1.093732393,1.037979421,0.006073444
Jose Soriano,PIT,1.239320657,1,1.095274605,6.54688315,4.951421655,0.867737507,16,26,20.44677816,13.04307968,2.517069588,14,15.68501623,1.696416336,8.322375857,6.528426717,5.572766801,-0.1,999,sa916702,25.02979763,25.74919442,4.102953598,0.158867639,,RP,-1.581207652,-0.231982731,-0.541776858,-1.783134548,-1.683980112,-0.0881694,-5.910251302,-4.172051712,0.384014954,0.256393461,-0.149348789,-0.279198741,0.023958579,0.214156249,0.318054195
Austin Voth,WSN,5.00677937,3.788616785,0,0.615384615,4.616387572,10.31518254,25,78,63.83019501,32.49390435,11.33917884,46,20.36135892,1.383671908,8.566982034,3.015344393,4.654971202,0.3,599.5,15047,31.00504915,72.8393242,1.078348466,6.044462034,15047,SP,-0.74946603,-0.403293695,-0.441022528,-0.810915916,-0.821759579,-0.401579881,-3.628037629,-4.173424151,2.140200267,0.725285853,-0.261422869,-0.183988424,0.911555813,0.865178098,0.083591794
Lucas Gilbreath,COL,0.239320657,1,1.095274605,8.210948095,4.671848152,0.867737507,10,20,15.44677816,9.043079682,2.517069588,8,7.685016234,1.551032936,8.131517695,4.506778727,5.223320161,0,999,sa829720,19.02979763,19.74919442,4.102953598,0.158867639,,RP,-1.687184207,-0.141699928,-0.303007565,-1.783134548,-1.912840094,-0.0881694,-5.916035743,-4.177836153,0.365275764,0.196649426,-0.076800907,-0.137940455,0.023958579,0.041354926,0.318054195
Bruce Zimmermann,BAL,7.00677937,7.788616785,0,0.765625,4.999361177,21.31518254,20,128,118.830195,63.49390435,20.33917884,79,47.36135892,1.487826368,7.541228226,3.796311357,5.223524619,0.5,999,20370,26.00504915,105.8393242,1.078348466,8.460462034,,SP,-0.166594977,-1.038270626,-1.269624832,-0.411826197,-0.364039616,-0.401579881,-3.651936128,-4.19732265,2.258362605,1.053878045,-0.736142322,-0.62965463,1.275908973,1.210780744,0.083591794
Daulton Jefferies,OAK,4.00677937,2.788616785,0,0,4.226292508,13.31518254,8,76,59.83019501,28.49390435,9.339178844,42,16.36135892,1.297703454,8.338811884,2.592615042,4.34223481,0.7,593.3,19345,14.00504915,68.8393242,0.078348466,4.836462034,,SP,-0.820117067,-0.151057268,-0.145320723,-1.010460776,-1.050619561,-0.505200177,-3.682775572,-4.228162094,2.045688853,0.685456497,-0.057153736,-0.010443359,0.729379233,0.692376776,0.006073444
Matthew Manning,DET,5.00677937,3.788616785,0,0,4.416730268,13.31518254,8,77,60.83019501,30.49390435,9.339178844,43,23.36135892,1.398098748,8.466860371,3.4472635,4.501653176,0.6,999,sa917924,14.00504915,69.8393242,0.078348466,6.044462034,sa917924,SP,-0.802454308,-0.272669278,-0.484726118,-0.810915916,-0.821759579,-0.505200177,-3.697725376,-4.243111898,2.112098258,0.695413836,-0.155674568,-0.210448365,0.911555813,0.865178098,0.006073444
Miguel Yajure,PIT,5.00677937,3.788616785,0,0.634146341,4.531197935,13.31518254,13,82,68.83019501,34.49390435,10.33917884,43,22.36135892,1.398183626,7.825125533,3.139260665,4.634079374,0.3,999,21111,19.00504915,69.8393242,1.078348466,6.044462034,,SP,-0.802454308,-0.364728106,-0.51271119,-0.810915916,-0.821759579,-0.401579881,-3.71414898,-4.259535502,2.104264565,0.695413836,-0.227777962,-0.223697015,0.911555813,0.865178098,0.083591794
Luis Oviedo,PIT,1.239320657,2,1.095274605,5.241734174,5.162851854,0.867737507,24,34,30.44677816,18.04307968,4.517069588,17,17.68501623,1.623431547,7.237398429,5.280985496,5.5668092,-0.1,999,sa917344,33.02979763,28.74919442,4.102953598,0.158867639,,RP,-1.528219375,-0.350174977,-0.581911298,-1.783134548,-1.683980112,-0.0881694,-6.01558971,-4.27739012,0.301070245,0.286265479,-0.243519469,-0.297844787,0.023958579,0.214156249,0.318054195
Antonio Senzatela,COL,11.00677937,13.78861678,0,0,5.378576922,34.31518254,29,198,215.830195,111.4939043,29.33917884,119,68.36135892,1.555423535,6.655938858,3.363321028,5.021828464,1.4,558,15488,35.00504915,145.8393242,0.078348466,13.29246203,15488,SP,0.53991539,-2.199773496,-2.517645069,0.386353242,0.551400312,-0.505200177,-3.744949798,-4.29033632,2.530776364,1.45217161,-1.569177232,-1.264892787,2.004615294,1.901986036,0.006073444
Homer Bailey,,6.00677937,5.788616785,0,0,4.86745855,18.31518254,13,103,93.83019501,48.49390435,15.33917884,60,30.36135892,1.437192226,7.694767366,3.120881162,4.854036766,0.5,599.8,8362,19.00504915,86.8393242,0.078348466,7.252462034,8362,SP,-0.502187401,-0.731842841,-0.804858823,-0.611371056,-0.592899598,-0.505200177,-3.748359897,-4.293746419,2.111345364,0.864688601,-0.510786056,-0.380342439,1.093732393,1.037979421,0.006073444
Tyler Beede,SFG,5.00677937,3.788616785,0,0,4.468397772,13.31518254,8,76,58.83019501,30.49390435,9.339178844,46,25.36135892,1.433929869,8.890887356,3.868841457,4.464121602,0.4,600.4,16981,14.00504915,72.8393242,0.078348466,6.044462034,16981,SP,-0.74946603,-0.301810245,-0.598348093,-0.810915916,-0.821759579,-0.505200177,-3.787500041,-4.332886563,2.049882868,0.725285853,-0.179938185,-0.278272156,0.911555813,0.865178098,0.006073444
Erick Fedde,WSN,6.00677937,4.788616785,0,0.711538462,4.792290679,16.31518254,19,104,95.83019501,48.49390435,14.33917884,56,33.36135892,1.483854971,7.257866117,3.454755183,4.824752909,0.4,600.8,17425,25.00504915,82.8393242,1.078348466,7.252462034,17425,SP,-0.572838438,-0.674517621,-1.024455977,-0.611371056,-0.592899598,-0.401579881,-3.877662571,-4.423049093,2.068561843,0.824859245,-0.464075722,-0.507525289,1.093732393,1.037979421,0.083591794
Jordan Sheffield,COL,1.239320657,2,1.095274605,5.006082275,5.63991564,0.867737507,26,36,32.44677816,21.04307968,5.517069588,27,22.68501623,1.71502148,9.50403328,6.256594822,5.697817496,-0.1,999,sa738245,35.02979763,38.74919442,4.102953598,0.158867639,,RP,-1.351591783,-0.509173965,-0.756981255,-1.783134548,-1.683980112,-0.0881694,-6.173031063,-4.434831474,0.165160216,0.38583887,-0.374668742,-0.402178934,0.023958579,0.214156249,0.318054195
Luis Garcia,HOU,5.00677937,3.788616785,0,0,4.526600398,13.31518254,8,77,57.83019501,31.49390435,9.339178844,48,31.36135892,1.484453889,9.085738876,4.605861631,4.753522335,0.3,999,23735,14.00504915,74.8393242,0.078348466,6.044462034,,SP,-0.714140512,-0.341982875,-0.775682869,-0.810915916,-0.821759579,-0.505200177,-3.969681929,-4.515068451,1.933539701,0.745200532,-0.212098601,-0.382369585,0.911555813,0.865178098,0.006073444
Julio Teheran,DET,6.00677937,6.788616785,0,0.734513274,5.131046289,18.31518254,21,113,98.83019501,57.49390435,19.33917884,70,42.36135892,1.461794168,7.807790627,3.904525836,5.423684544,0.2,597.3,6797,27.00504915,96.8393242,1.078348466,7.252462034,6797,SP,-0.32555981,-1.043117356,-0.998971952,-0.611371056,-0.592899598,-0.401579881,-3.973499652,-4.518886175,1.941603862,0.964261993,-0.752353506,-0.485608233,1.093732393,1.037979421,0.083591794
Jordan Zimmermann,MIL,5.00677937,4.788616785,0,0,4.862305007,15.31518254,10,86,77.83019501,39.49390435,13.33917884,44,18.36135892,1.390832466,7.428052239,2.458251677,4.856524913,0.3,999,4505,16.00504915,70.8393242,0.078348466,6.044462034,4505,SP,-0.784791548,-0.61390407,-0.507207177,-0.810915916,-0.821759579,-0.505200177,-4.043778468,-4.58916499,1.84294576,0.705371175,-0.427389658,-0.217843113,0.911555813,0.865178098,0.006073444
Anthony Gose,CLE,0.239320657,0,1.095274605,10.28126413,5.139130869,0.867737507,5,15,9.446778159,7.043079682,1.517069588,5,8.685016234,2.007239523,9.527821234,9.196134473,7.165984193,-0.1,999,5097,14.02979763,16.74919442,3.102953598,0.158867639,5097,RP,-1.740172485,-0.173520721,-0.541302022,-1.783134548,-1.912840094,-0.191789697,-6.342759566,-4.604559977,0.079794791,0.166777409,-0.106107162,-0.286724805,0.023958579,0.041354926,0.240535844
Kolby Allard,TEX,5.00677937,5.788616785,0,0,4.720189902,16.31518254,11,96,82.83019501,43.49390435,13.33917884,56,31.36135892,1.444099731,7.947889363,3.561723766,4.787594364,0.7,600.8,18694,17.00504915,82.8393242,0.078348466,6.044462034,18694,SP,-0.572838438,-0.568942745,-0.783148034,-0.810915916,-0.821759579,-0.505200177,-4.06280489,-4.608191412,1.850401905,0.824859245,-0.384486902,-0.372777793,0.911555813,0.865178098,0.006073444
Sean Hjelle,SFG,4.00677937,2.788616785,0,0,4.168245356,10.31518254,5,58,42.83019501,19.49390435,5.339178844,22,13.36135892,1.377915524,7.613341588,3.051786301,4.173146476,0.4,999,sa3007989,11.00504915,48.8393242,0.078348466,4.836462034,,SP,-1.17337225,-0.096998193,-0.328316761,-1.010460776,-1.050619561,-0.505200177,-4.164967718,-4.710354241,1.763217015,0.486309714,-0.02135609,-0.129566061,0.729379233,0.692376776,0.006073444
Kyle Cody,TEX,5.00677937,3.788616785,0,0,4.624262736,13.31518254,8,77,62.83019501,32.49390435,9.339178844,41,27.36135892,1.49165015,8.099851025,4.015768173,4.753522335,0.6,999,19686,14.00504915,67.8393242,0.078348466,6.044462034,19686,SP,-0.837779826,-0.403594962,-0.799929265,-0.810915916,-0.821759579,-0.505200177,-4.179179725,-4.724566248,1.799356863,0.675499158,-0.262253296,-0.396696353,0.911555813,0.865178098,0.006073444
Matt Harvey,BAL,6.00677937,6.788616785,0,0.72972973,5.219083159,18.31518254,19,111,105.830195,57.49390435,19.33917884,60,32.36135892,1.46153593,7.134284111,3.106221237,5.22955241,0.4,999,11713,25.00504915,86.8393242,1.078348466,7.252462034,11713,SP,-0.502187401,-1.105413907,-0.981071197,-0.611371056,-0.592899598,-0.401579881,-4.194523041,-4.739909563,1.799380906,0.864688601,-0.803825872,-0.476785432,1.093732393,1.037979421,0.083591794
Connor Seabold,BOS,4.00677937,2.788616785,0,0,4.583704935,11.31518254,6,67,53.83019501,27.49390435,8.339178844,33,16.36135892,1.38408831,8.24993876,2.913476232,4.545431854,0.4,999,sa829464,12.00504915,59.8393242,0.078348466,4.836462034,,SP,-0.979081899,-0.334016796,-0.388290211,-1.010460776,-1.050619561,-0.505200177,-4.267669421,-4.813055943,1.652773048,0.595840445,-0.211197758,-0.159699091,0.729379233,0.692376776,0.006073444
Carlos Hernandez,KCR,5.00677937,4.788616785,0,0.62962963,4.773558403,13.31518254,12,81,66.83019501,35.49390435,9.339178844,41,30.36135892,1.507626721,7.696793331,4.146010761,4.865647656,0.3,999,22713,18.00504915,67.8393242,1.078348466,6.044462034,,SP,-0.837779826,-0.521599449,-0.895074166,-0.810915916,-0.821759579,-0.401579881,-4.288708817,-4.834095339,1.730249864,0.675499158,-0.355771555,-0.449803444,0.911555813,0.865178098,0.083591794
Ryan Weathers,SDP,4.00677937,2.788616785,0,0.508196721,4.386200502,10.31518254,8,61,46.83019501,22.49390435,6.339178844,22,16.36135892,1.431280946,7.218725931,3.326562577,4.590954834,0.2,999,sa3008436,14.00504915,48.8393242,1.078348466,4.836462034,,SP,-1.17337225,-0.208913332,-0.484717999,-1.010460776,-1.050619561,-0.401579881,-4.3296638,-4.875050322,1.658857506,0.486309714,-0.11186083,-0.22093918,0.729379233,0.692376776,0.083591794
Johan Oviedo,STL,5.00677937,4.788616785,0,0.638554217,4.783352176,13.31518254,14,83,66.83019501,37.49390435,10.33917884,46,36.36135892,1.552447487,8.11596513,4.843603491,5.032627344,0,999,22487,20.00504915,72.8393242,1.078348466,6.044462034,22487,SP,-0.74946603,-0.540168761,-1.078513841,-0.810915916,-0.821759579,-0.401579881,-4.402404008,-4.94779053,1.659741463,0.725285853,-0.369572483,-0.556297613,0.911555813,0.865178098,0.083591794
Jhoulys Chacin,NYY,4.00677937,2.788616785,0,0.508196721,4.680954601,10.31518254,8,61,46.83019501,24.49390435,8.339178844,26,17.36135892,1.437984243,7.889055601,3.487441698,4.979746042,0.2,999,2608,14.00504915,52.8393242,1.078348466,4.836462034,2608,SP,-1.102721214,-0.356225209,-0.502610366,-1.010460776,-1.050619561,-0.401579881,-4.424217007,-4.969603529,1.567073254,0.526139071,-0.232811122,-0.231602497,0.729379233,0.692376776,0.083591794
Jhoan Duran,MIN,4.00677937,2.788616785,0,0,4.448245356,10.31518254,5,58,41.83019501,21.49390435,6.339178844,25,17.36135892,1.450415524,8.351523406,3.822922665,4.57519193,0.3,999,sa873347,11.00504915,51.8393242,0.078348466,4.836462034,,SP,-1.120383973,-0.230054082,-0.512315785,-1.010460776,-1.050619561,-0.505200177,-4.429034354,-4.974420876,1.573831695,0.516181732,-0.130778173,-0.239401316,0.729379233,0.692376776,0.006073444
Wil Crowe,PIT,6.00677937,7.788616785,0,0,5.078506353,20.31518254,15,115,106.830195,57.49390435,16.33917884,65,42.36135892,1.517562525,7.272993515,3.81246341,5.103564758,0.3,999,19800,21.00504915,91.8393242,0.078348466,7.252462034,,SP,-0.413873606,-1.011381055,-1.296249146,-0.611371056,-0.592899598,-0.505200177,-4.430974637,-4.976361159,1.670678163,0.914475297,-0.725371704,-0.656210688,1.093732393,1.037979421,0.006073444
Jonathan Stiever,CHW,4.00677937,3.788616785,0,0.583333333,4.991086537,11.31518254,10,72,58.83019501,32.49390435,12.33917884,35,17.36135892,1.390946726,7.949745684,2.811541122,5.170557744,0.1,999,24584,16.00504915,61.8393242,1.078348466,4.836462034,,SP,-0.943756381,-0.596328172,-0.434513015,-1.010460776,-1.050619561,-0.401579881,-4.437257785,-4.982644308,1.51464191,0.615755123,-0.422501464,-0.183959552,0.729379233,0.692376776,0.083591794
Tyson Ross,,5.00677937,4.788616785,0,0,4.888351519,15.31518254,10,86,72.83019501,39.49390435,11.33917884,43,29.36135892,1.487211777,7.376155687,3.800148228,4.960318016,0.4,999,7872,16.00504915,69.8393242,0.078348466,6.044462034,7872,SP,-0.802454308,-0.632256606,-0.869894008,-0.810915916,-0.821759579,-0.505200177,-4.442480594,-4.987867116,1.604839048,0.695413836,-0.442257956,-0.431124187,0.911555813,0.865178098,0.006073444
Rogelio Armenteros,WSN,4.00677937,2.788616785,0,0,4.705197472,11.31518254,6,67,52.83019501,28.49390435,9.339178844,35,19.36135892,1.439346042,8.629835667,3.5282185,4.835534947,0.2,999,17679,12.00504915,61.8393242,0.078348466,4.836462034,17679,SP,-0.943756381,-0.400708603,-0.550291093,-1.010460776,-1.050619561,-0.505200177,-4.461036591,-5.006423113,1.521869763,0.615755123,-0.265778771,-0.255936041,0.729379233,0.692376776,0.006073444
Shelby Miller,CHC,5.00677937,3.788616785,0,0,4.94695617,15.31518254,10,86,72.83019501,40.49390435,12.33917884,50,33.36135892,1.516866949,8.154603963,4.18566547,4.997386982,0.2,999,10197,16.00504915,76.8393242,0.078348466,6.044462034,10197,SP,-0.678814993,-0.673549813,-0.981489956,-0.810915916,-0.821759579,-0.505200177,-4.471730435,-5.017116957,1.575461804,0.76511521,-0.475711627,-0.496749133,0.911555813,0.865178098,0.006073444
Ivan Nova,PHI,4.00677937,2.788616785,0,0,4.612383287,10.31518254,5,58,45.83019501,22.49390435,7.339178844,19,11.36135892,1.410870069,7.000387042,2.55087721,4.805873748,0.2,999,1994,11.00504915,45.8393242,0.078348466,4.836462034,1994,SP,-1.226360528,-0.308052362,-0.411952681,-1.010460776,-1.050619561,-0.505200177,-4.512646085,-5.058032607,1.509853819,0.456437697,-0.194922153,-0.179491177,0.729379233,0.692376776,0.006073444
Hyun-jong Yang,TEX,2.00677937,0.788616785,0,0,4.109091627,11.31518254,6,68,48.83019501,23.49390435,7.339178844,37,16.36135892,1.293842511,8.837490405,2.968338719,4.166090713,0.7,999,sa3012054,12.00504915,63.8393242,0.078348466,2.420462034,,SP,-0.908430863,-0.073994367,-0.124687824,-1.409550495,-1.508339525,-0.505200177,-4.530203251,-5.075589773,1.353033535,0.635669801,0.002053297,-0.00256321,0.365026073,0.34677413,0.006073444
Tucker Davidson,ATL,4.00677937,2.788616785,0,0,4.428935011,10.31518254,5,58,41.83019501,21.49390435,5.339178844,25,20.36135892,1.503142796,8.31856886,4.376559028,4.555419203,0.2,999,19871,11.00504915,51.8393242,0.078348466,4.836462034,,SP,-1.120383973,-0.220877814,-0.646133258,-1.010460776,-1.050619561,-0.505200177,-4.553675559,-5.099062081,1.501497861,0.516181732,-0.123231823,-0.319281501,0.729379233,0.692376776,0.006073444
Zacary Lowther,BAL,4.00677937,2.788616785,0,0,4.679969494,10.31518254,5,58,42.83019501,23.49390435,7.339178844,25,18.36135892,1.470188251,8.18015977,3.961331755,5.049737385,0.2,999,sa915645,11.00504915,51.8393242,0.078348466,4.836462034,,SP,-1.120383973,-0.3401693,-0.562497337,-1.010460776,-1.050619561,-0.505200177,-4.589331125,-5.134717647,1.453320419,0.516181732,-0.22133438,-0.269356385,0.729379233,0.692376776,0.006073444
Ben Braymer,WSN,4.00677937,2.788616785,0,0.516129032,4.81416501,10.31518254,9,62,48.83019501,26.49390435,8.339178844,26,19.36135892,1.505614849,7.796891953,3.819969505,5.072357498,0,999,20175,15.00504915,52.8393242,1.078348466,4.836462034,,SP,-1.102721214,-0.429088295,-0.693369957,-1.010460776,-1.050619561,-0.401579881,-4.687839683,-5.233226205,1.394896901,0.526139071,-0.292028603,-0.34456137,0.729379233,0.692376776,0.083591794
Kohl Stewart,CHC,4.00677937,2.788616785,0,0,4.602728114,10.31518254,5,58,44.83019501,22.49390435,6.339178844,20,16.36135892,1.489960978,7.184932497,3.644968119,4.766328294,0.1,999,15502,11.00504915,46.8393242,0.078348466,4.836462034,15502,SP,-1.208697769,-0.303464228,-0.61267889,-1.010460776,-1.050619561,-0.505200177,-4.6911214,-5.236507922,1.403764056,0.466395036,-0.191148977,-0.299311454,0.729379233,0.692376776,0.006073444
Michael Baumann,BAL,5.00677937,5.788616785,0,0,5.202928744,16.31518254,11,95,82.83019501,47.49390435,15.33917884,52,37.36135892,1.527572529,7.577472478,4.221657556,5.416535119,0.2,999,sa829681,17.00504915,78.8393242,0.078348466,6.044462034,,SP,-0.643489475,-0.939162323,-1.122589964,-0.810915916,-0.821759579,-0.505200177,-4.843117435,-5.388503957,1.31202901,0.785029888,-0.683638174,-0.57217006,0.911555813,0.865178098,0.006073444
Josiah Gray,LAD,3.00677937,1.788616785,0,0,4.349147564,8.315182542,3,49,32.83019501,16.49390435,5.339178844,17,10.36135892,1.347804634,8.287646326,2.965154361,4.568694808,0.1,597.3,sa3007475,9.005049149,43.8393242,0.078348466,2.264462034,sa3007475,SP,-1.261686046,-0.160666235,-0.221879425,-1.435319533,-1.279479543,-0.505200177,-4.864230961,-5.409617483,1.154257009,0.436523018,-0.078146699,-0.071268166,0.341499958,0.519575453,0.006073444
Wade LeBlanc,BAL,4.00677937,4.788616785,0,0,5.064165473,15.31518254,10,86,77.83019501,41.49390435,14.33917884,39,22.36135892,1.435315225,6.901672929,2.903079263,5.219800775,0.4,999,5221,16.00504915,65.8393242,0.078348466,4.836462034,5221,SP,-0.873105344,-0.756136227,-0.674601099,-1.010460776,-1.050619561,-0.505200177,-4.870123184,-5.415509706,1.22451443,0.655584479,-0.54261897,-0.316280532,0.729379233,0.692376776,0.006073444
Sam Hentges,CLE,4.00677937,3.788616785,0,0.577464789,4.970397615,11.31518254,9,71,56.83019501,31.49390435,10.33917884,33,26.36135892,1.538579862,7.763208512,4.309873213,5.271355345,0,999,sa828881,15.00504915,59.8393242,1.078348466,4.836462034,,SP,-0.979081899,-0.576556352,-0.887950758,-1.010460776,-1.050619561,-0.401579881,-4.906249227,-5.451635749,1.240773534,0.595840445,-0.407028008,-0.453386706,0.729379233,0.692376776,0.083591794
