mlbamid,steamerid,proj_season,firstname,lastname,Team,BasicPF,position,bats,p1,p2,p3,p4,p5,p6,p7,p8,p9,gC,g1B,g2B,g3B,gSS,gLF,gCF,gRF,gDH,gUIF,gUOF,posadj,age,reliability,G,PA,IBB,NIBB,BB,K,HBP,RBOE,SH,SF,AB,H,1B,2B,3B,HR,AVG,OBP,SLG,wOBA,wOBAcon,SB,CS,wSB,UBR,wGDP,BaseRunning,UZR,R,RBI,BABIP,wRAA,wRC,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,WAR,WAR/PA,frWAR
602115,14528,2021,Gabriel,Guerrero,,1.000,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.004,27.00,0.72,0.25,1,0.0000,0.0420,0.0420,0.2943,0.0070,0.0092,0.0063,0.0075,0.9372,0.2156,0.1448,0.0405,0.0040,0.0264,0.230093,0.266318,0.366153,0.272528,0.367640,0.0112,0.0052,-0.0003,0.000,0.001,0.0007,-0.005,0.1004,0.1068,0.303205128205,-0.040,0.086,-0.040,0.034,0.0041,0.0000,-0.00060,-0.0006000,-0.00060
608475,14713,2021,Dawel,Lugo,,1.000,2B,R,0.008,0.126,0.057,0.072,0.238,0.141,0.121,0.101,0.137,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,26.00,0.75,0.24,1,0.0020,0.0400,0.0420,0.1882,0.0090,0.0092,0.0049,0.0076,0.9366,0.2404,0.1697,0.0460,0.0064,0.0183,0.256698,0.292843,0.378210,0.289535,0.338120,0.0107,0.0047,-0.0002,-0.001,0.000,-0.0012,-0.003,0.1023,0.1056,0.301070896028,-0.026,0.100,-0.026,0.034,0.0040,0.0000,0.00076,0.0007600,0.00076
608654,15048,2021,Johnny,Field,,1.000,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,29.00,0.70,0.25,1,0.0000,0.0560,0.0560,0.3110,0.0100,0.0092,0.0063,0.0075,0.9202,0.1950,0.1195,0.0468,0.0037,0.0250,0.211886,0.262629,0.352190,0.266745,0.358920,0.0156,0.0068,-0.0001,-0.001,0.001,-0.0001,-0.003,0.1001,0.1020,0.287307757309,-0.045,0.081,-0.045,0.034,-0.0123,0.0000,-0.00257,-0.0025700,-0.00257
641477,15181,2021,Ryan,Cordell,,1.000,OF,R,0.031,0.038,0.015,0.051,0.056,0.085,0.100,0.183,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.004,29.00,0.67,0.25,1,0.0000,0.0690,0.0690,0.2989,0.0110,0.0092,0.0067,0.0076,0.9056,0.2004,0.1264,0.0417,0.0037,0.0286,0.221262,0.282290,0.370177,0.283728,0.371760,0.0175,0.0069,0.0003,-0.001,0.001,0.0003,-0.014,0.1068,0.1075,0.293324227420,-0.031,0.095,-0.031,0.034,0.0042,0.0000,-0.00063,-0.0006300,-0.00063
642156,15207,2021,Stuart,Turner,,1.000,C,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,29.00,0.48,0.25,1,0.0000,0.0600,0.0600,0.3143,0.0100,0.0092,0.0063,0.0075,0.9162,0.1691,0.1162,0.0336,0.0031,0.0163,0.184588,0.240633,0.281216,0.231835,0.300950,0.0096,0.0041,-0.0001,-0.001,0.001,-0.0001,-0.001,0.0849,0.0818,0.257629404822,-0.074,0.051,-0.074,0.034,0.0206,-0.0020,-0.00199,-0.0019900,-0.00219
641525,15214,2021,Brandon,Dixon,,1.000,OF,R,0.020,0.059,0.062,0.243,0.299,0.141,0.088,0.045,0.043,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020,29.00,0.74,0.24,1,0.0000,0.0600,0.0600,0.3358,0.0090,0.0092,0.0036,0.0074,0.9200,0.2042,0.1257,0.0436,0.0044,0.0305,0.221844,0.274073,0.378181,0.281566,0.397240,0.0109,0.0048,-0.0001,0.000,0.001,0.0009,0.005,0.1042,0.1143,0.309570486544,-0.032,0.093,-0.032,0.034,-0.0198,0.0000,-0.00116,-0.0011600,-0.00116
648717,15670,2021,Alexander,Guerrero,,1.000,2B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,33.50,0.69,0.25,1,0.0020,0.0730,0.0750,0.2365,0.0120,0.0092,0.0063,0.0075,0.8992,0.2071,0.1227,0.0406,0.0034,0.0404,0.230428,0.296062,0.418034,0.306282,0.368150,0.0082,0.0034,-0.0001,-0.001,0.001,-0.0001,0.000,0.1180,0.1252,0.264687202286,-0.012,0.114,-0.012,0.034,0.0041,0.0000,0.00253,0.0025300,0.00253
622441,15769,2021,Rafael,Bautista,,1.000,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,28.00,0.50,0.25,1,0.0000,0.0600,0.0600,0.2465,0.0100,0.0092,0.0063,0.0075,0.9162,0.2048,0.1530,0.0342,0.0036,0.0141,0.223609,0.276610,0.314774,0.261730,0.314840,0.0205,0.0076,0.0005,0.000,0.001,0.0015,-0.003,0.0935,0.0870,0.287588599005,-0.049,0.077,-0.049,0.034,-0.0123,0.0000,-0.00280,-0.0028000,-0.00280
605196,16211,2021,Kevin,Cron,,1.000,1B,R,0.012,0.024,0.012,0.027,0.099,0.111,0.060,0.184,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.030,28.00,0.75,0.25,1,0.0040,0.0820,0.0860,0.2882,0.0130,0.0092,0.0067,0.0077,0.8866,0.2092,0.1155,0.0400,0.0023,0.0514,0.235838,0.310175,0.459939,0.326963,0.428910,0.0075,0.0030,-0.0001,0.000,0.001,0.0009,0.000,0.1284,0.1403,0.284478096268,0.006,0.132,0.006,0.034,-0.0297,0.0000,0.00109,0.0010900,0.00109
657145,16565,2021,Mark,Zagunis,,1.000,OF,R,0.018,0.057,0.018,0.018,0.018,0.100,0.118,0.157,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-0.013,28.00,0.71,0.25,1,0.0020,0.1130,0.1150,0.3240,0.0110,0.0092,0.0070,0.0076,0.8594,0.1851,0.1211,0.0414,0.0023,0.0203,0.215468,0.313365,0.339959,0.291659,0.377360,0.0159,0.0061,0.0002,0.000,0.001,0.0012,-0.004,0.1066,0.0924,0.315286014923,-0.024,0.102,-0.024,0.034,-0.0127,0.0000,-0.00053,-0.0005300,-0.00053
608325,17005,2021,Gavin,Cecchini,,1.000,2B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,27.00,0.62,0.25,1,0.0000,0.0650,0.0650,0.2205,0.0100,0.0092,0.0063,0.0075,0.9112,0.2067,0.1476,0.0418,0.0035,0.0138,0.226865,0.283502,0.325922,0.269291,0.311110,0.0136,0.0059,-0.0001,0.000,0.001,0.0009,-0.003,0.0957,0.0889,0.281852717709,-0.043,0.083,-0.043,0.034,0.0041,0.0000,-0.00068,-0.0006800,-0.00068
628329,17016,2021,Rusney,Castillo,,1.000,C,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,33.00,0.74,0.25,1,0.0010,0.0450,0.0460,0.1872,0.0090,0.0092,0.0063,0.0075,0.9312,0.2342,0.1664,0.0445,0.0024,0.0208,0.251479,0.291008,0.371624,0.287157,0.332050,0.0146,0.0064,-0.0001,-0.001,0.001,-0.0001,0.000,0.1032,0.1043,0.292048720405,-0.028,0.098,-0.028,0.034,0.0206,0.0000,0.00258,0.0025800,0.00258
630111,17171,2021,Yasmany,Tomas,,1.000,OF,R,0.040,0.081,0.040,0.040,0.040,0.081,0.121,0.258,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.029,30.00,0.69,0.25,1,0.0010,0.0460,0.0470,0.3165,0.0080,0.0092,0.0066,0.0076,0.9308,0.2101,0.1229,0.0415,0.0039,0.0418,0.225727,0.266871,0.413394,0.288870,0.404820,0.0063,0.0026,-0.0001,-0.001,0.000,-0.0011,0.000,0.1120,0.1270,0.290122392691,-0.026,0.100,-0.026,0.034,-0.0291,0.0000,-0.00216,-0.0021600,-0.00216
628356,17182,2021,Jung Ho,Kang,,1.000,SS,R,0.022,0.033,0.047,0.022,0.206,0.143,0.214,0.102,0.210,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,34.00,0.47,0.25,1,0.0000,0.0650,0.0650,0.2906,0.0110,0.0092,0.0054,0.0076,0.9110,0.1989,0.1147,0.0384,0.0036,0.0422,0.218310,0.276374,0.407253,0.292926,0.383470,0.0079,0.0033,-0.0001,-0.002,0.000,-0.0021,-0.010,0.1123,0.1261,0.267497439399,-0.023,0.103,-0.023,0.034,0.0041,0.0000,0.00029,0.0002900,0.00029
666560,18497,2021,Byung-ho,Park,,1.000,1B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,34.00,0.79,0.25,1,0.0060,0.0900,0.0960,0.3785,0.0160,0.0092,0.0063,0.0075,0.8742,0.1803,0.1083,0.0301,0.0013,0.0406,0.206291,0.294189,0.383197,0.293521,0.434470,0.0029,0.0012,-0.0002,-0.001,0.001,-0.0002,-0.002,0.1129,0.1159,0.301988759187,-0.022,0.103,-0.022,0.034,-0.0206,0.0000,-0.00105,-0.0010500,-0.00105
493193,18722,2021,Dae-Ho,Lee,,1.000,1B,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,39.00,0.80,0.25,1,0.0080,0.0520,0.0600,0.1849,0.0110,0.0092,0.0063,0.0075,0.9152,0.2333,0.1683,0.0374,0.0013,0.0263,0.254899,0.306209,0.384771,0.297563,0.340880,0.0026,0.0011,-0.0002,-0.004,0.000,-0.0042,-0.004,0.1077,0.1098,0.290934645116,-0.019,0.107,-0.019,0.034,-0.0206,0.0000,-0.00134,-0.0013400,-0.00134
407812,1873,2021,Matt,Holliday,,1.000,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,41.00,0.48,0.25,1,0.0010,0.0960,0.0970,0.2845,0.0110,0.0092,0.0063,0.0075,0.8782,0.1899,0.1197,0.0373,0.0032,0.0297,0.216181,0.299734,0.367413,0.292839,0.363160,0.0116,0.0047,0.0000,-0.003,-0.001,-0.0040,-0.015,0.1099,0.1061,0.280314960630,-0.023,0.103,-0.023,0.034,-0.0123,0.0000,-0.00197,-0.0019700,-0.00197
430832,1887,2021,Jose,Bautista,,1.000,OF,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.012,40.00,0.58,0.25,1,0.0020,0.1170,0.1190,0.2961,0.0140,0.0092,0.0063,0.0075,0.8532,0.1697,0.1041,0.0354,0.0024,0.0279,0.198910,0.304624,0.343875,0.288911,0.349180,0.0119,0.0051,-0.0001,-0.003,-0.001,-0.0041,-0.013,0.1088,0.0990,0.264207192100,-0.026,0.100,-0.026,0.034,-0.0123,0.0000,-0.00208,-0.0020800,-0.00208
628326,15809,2021,Erisbel,Arruebarrena,,1.000,SS,R,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,30.50,0.42,0.25,1,0.0100,0.0490,0.0590,0.4270,0.0110,0.0092,0.0063,0.0075,0.9162,0.1733,0.1123,0.0347,0.0023,0.0240,0.189179,0.244865,0.310606,0.239362,0.394900,0.0073,0.0030,-0.0001,-0.001,0.001,-0.0001,0.000,0.0904,0.0918,0.315845144912,-0.068,0.058,-0.068,0.034,0.0123,0.0000,-0.00212,-0.0021200,-0.00212
545338,10166,2021,Nick,Franklin,,1.000,2B,B,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,30.00,0.58,0.25,1,0.0000,0.0850,0.0850,0.2317,0.0100,0.0092,0.0063,0.0075,0.8912,0.2017,0.1340,0.0440,0.0046,0.0191,0.226238,0.298500,0.350206,0.286182,0.330090,0.0151,0.0058,0.0002,0.000,0.001,0.0012,-0.008,0.1043,0.0962,0.281833616299,-0.029,0.097,-0.029,0.034,0.0041,0.0000,0.00022,0.0002200,0.00022
516949,10289,2021,Hector,Sanchez,,1.000,C,B,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,31.00,0.43,0.25,1,0.0000,0.0620,0.0620,0.2721,0.0110,0.0092,0.0063,0.0075,0.9132,0.2057,0.1238,0.0386,0.0036,0.0397,0.225257,0.280468,0.405911,0.294508,0.376420,0.0125,0.0052,0.0000,-0.001,0.001,0.0000,-0.002,0.1138,0.1231,0.272622762358,-0.022,0.104,-0.022,0.034,0.0206,-0.0043,0.00298,0.0029800,0.00256
461865,1159,2021,Andrew,Romine,,1.000,SS,B,0.042,0.167,0.042,0.042,0.042,0.083,0.125,0.250,0.208,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,35.00,0.66,0.25,1,0.0000,0.0560,0.0560,0.2252,0.0110,0.0092,0.0064,0.0075,0.9190,0.2092,0.1519,0.0383,0.0049,0.0142,0.227597,0.277959,0.326113,0.265971,0.312900,0.0203,0.0077,0.0004,-0.001,0.000,-0.0006,-0.015,0.0962,0.0894,0.283801484500,-0.046,0.080,-0.046,0.034,0.0123,0.0000,-0.00149,-0.0014900,-0.00149
656716,19392,2021,Zach,McKinstry,LAN,0.957,2B,L,0.036,0.071,0.107,0.036,0.036,0.143,0.179,0.143,0.250,0.0,0.0,13.0,0.0,1.6,6.5,0.0,1.6,4.8,0.0,0.0,-0.664,26.00,0.64,27.44,111.35229187363875,0.0000,8.1621,8.1621,24.7874,1.1135,1.0244,0.6462,0.8323,100.5982,24.1882,16.4055,4.6335,0.5220,2.6271,0.240442,0.302275,0.375224,0.295833,0.346050,1.6904,0.7666,-0.0262,-0.028,0.107,0.0528,-0.200,11.9936,12.2692,0.291303231734,-2.271,11.739,-1.673,3.780,-0.6637,0.0000,0.12606,0.0011321,0.12606
666158,19955,2021,Gavin,Lux,LAN,0.957,2B,L,0.077,0.037,0.012,0.082,0.012,0.051,0.264,0.238,0.227,0.0,0.0,100.4,0.0,4.9,0.0,0.0,0.0,4.1,0.0,0.0,1.441,23.00,0.68,109.38,439.53227020799994,0.4395,38.6349,39.0744,93.7593,2.6372,4.0437,2.8924,3.2853,391.6429,102.0792,66.3199,18.0397,2.3336,15.3861,0.260643,0.329312,0.436487,0.329906,0.385990,7.2127,3.2103,-0.0831,0.171,0.651,0.7389,-2.322,53.3670,56.8003,0.303353105925,3.674,58.975,6.036,14.920,1.4407,0.0000,2.02428,0.0046055,2.02428
672766,sa3002855,2021,Albert,Suarez,LAN,0.957,SS,L,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,21.00,0.22,0.24,1,0.0000,0.0293,0.0293,0.2477,0.0100,0.0092,0.0061,0.0074,0.9472,0.1484,0.1212,0.0185,0.0015,0.0072,0.156677,0.188852,0.202278,0.175372,0.209500,0.0120,0.0053,-0.0001,0.000,0.001,0.0009,0.000,0.0625,0.0633,0.201800771759,-0.122,0.004,-0.117,0.034,0.0040,0.0000,-0.00760,-0.0076000,-0.00760
641914,19635,2021,Sheldon,Neuse,LAN,0.957,3B,R,0.020,0.064,0.044,0.020,0.044,0.064,0.132,0.368,0.244,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.002,26.00,0.72,5.54,22.0458672,0.0220,1.4220,1.4440,7.0047,0.1543,0.2028,0.1491,0.1700,20.1285,4.6446,3.1853,0.8586,0.0519,0.5488,0.230747,0.285106,0.360360,0.281093,0.384230,0.1568,0.0675,-0.0037,-0.003,0.017,0.0103,-0.005,2.2062,2.3687,0.321365241271,-0.724,2.050,-0.605,0.748,0.0016,0.0000,0.01458,0.0006613,0.01458
622666,14950,2021,Johan,Camargo,ATL,1.015,3B,B,0.005,0.021,0.016,0.039,0.080,0.145,0.232,0.133,0.329,0.0,0.0,3.2,9.7,4.9,0.0,0.0,0.0,4.1,0.0,0.0,-0.017,27.00,0.77,21.90,86.81457127252726,0.2604,6.3288,6.5892,18.7828,0.7813,0.7987,0.5268,0.6557,78.2615,19.9663,12.5077,4.5498,0.2106,2.6982,0.255131,0.316818,0.422080,0.317783,0.375680,0.4551,0.1859,-0.0134,-0.027,0.057,0.0166,-0.144,9.8873,10.8817,0.300648371584,-0.162,10.760,-0.326,2.947,-0.0173,0.0000,0.24084,0.0027742,0.24084
645277,16556,2021,Ozzie,Albies,ATL,1.015,2B,B,0.140,0.357,0.004,0.016,0.027,0.148,0.096,0.133,0.079,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.500,24.00,0.79,150.00,640.6295670376629,1.9219,46.0613,47.9832,102.1985,5.1250,5.8938,4.2192,4.6015,578.7007,162.4036,99.3619,34.1777,3.5204,25.3435,0.280634,0.338636,0.483242,0.349282,0.389690,13.6556,4.8730,0.4307,1.288,1.095,2.8137,4.101,89.0242,85.4413,0.300728541018,15.830,96.432,14.621,21.747,2.5000,0.0000,4.45270,0.0069505,4.45270
542255,4922,2021,Ender,Inciarte,ATL,1.015,CF,L,0.104,0.011,0.016,0.016,0.005,0.057,0.153,0.291,0.348,0.0,0.0,0.0,0.0,0.0,4.9,30.8,6.5,6.1,0.0,0.0,-0.768,30.00,0.80,48.24,191.41146817199999,0.3828,16.0594,16.4422,33.0483,2.1055,1.7610,1.4135,1.4488,170.0014,42.0652,30.6009,7.3839,1.1031,2.9772,0.247434,0.319013,0.356378,0.298127,0.319620,5.5059,2.1306,0.1159,0.456,0.285,0.8569,0.559,20.1928,18.6172,0.288632723573,-3.533,20.550,-3.894,6.498,-0.7684,0.0000,0.31623,0.0016521,0.31623
518692,5361,2021,Freddie,Freeman,ATL,1.015,1B,L,0.003,0.164,0.769,0.003,0.003,0.012,0.009,0.018,0.019,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.500,31.00,0.85,150.00,662.0688140214736,11.2552,78.6538,89.9089,119.9977,7.9448,6.0910,1.5956,5.0094,557.6100,164.7894,93.5600,37.0812,2.0097,32.1385,0.295537,0.397666,0.542156,0.394353,0.446180,5.1373,2.1704,-0.1329,-0.126,0.550,0.2911,3.916,104.3178,101.5183,0.323157927048,41.542,124.841,40.292,22.475,-12.5000,0.0000,5.29801,0.0080022,5.29801
572365,9807,2021,Ryan,Goins,ATL,1.015,SS,L,0.096,0.167,0.020,0.056,0.107,0.112,0.136,0.109,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.028,33.00,0.74,0.24,1,0.0020,0.0779,0.0799,0.2695,0.0070,0.0092,0.0061,0.0074,0.8996,0.2009,0.1373,0.0432,0.0037,0.0167,0.223242,0.289498,0.335099,0.275225,0.338750,0.0087,0.0039,-0.0002,-0.001,0.000,-0.0012,0.000,0.1005,0.0930,0.296713917526,-0.038,0.088,-0.040,0.034,-0.0281,0.0000,-0.00343,-0.0034300,-0.00343
668787,sa1170451,2021,Brycelin,Ball,ATL,1.015,1B,L,0.100,0.100,0.050,0.050,0.050,0.100,0.250,0.300,0.000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020,22.00,0.23,0.24,1,0.0040,0.0399,0.0439,0.2726,0.0110,0.0092,0.0061,0.0074,0.9316,0.1816,0.1258,0.0257,0.0021,0.0280,0.195002,0.238009,0.317338,0.239979,0.306010,0.0073,0.0032,-0.0001,0.000,0.001,0.0009,0.000,0.0895,0.0996,0.240601503759,-0.068,0.058,-0.069,0.034,-0.0202,0.0000,-0.00528,-0.0052800,-0.00528
665506,19948,2021,Cristian,Pache,ATL,1.015,CF,R,0.042,0.083,0.125,0.042,0.042,0.083,0.125,0.167,0.292,0.0,0.0,0.0,0.0,0.0,0.0,123.1,0.0,0.0,0.0,0.0,2.052,22.00,0.61,123.12,499.981194300057,0.5000,33.4487,33.9487,111.0843,3.9998,4.5998,2.9990,3.7700,455.2636,115.7194,77.3404,23.3056,3.3367,11.7368,0.254171,0.309193,0.397358,0.305867,0.364830,8.2735,4.0750,-0.2557,-0.040,0.580,0.2843,-5.380,55.4830,56.6292,0.309276424880,-5.963,56.943,-6.907,16.972,2.0520,0.0000,0.68287,0.0013658,0.68287
661388,20503,2021,William,Contreras,ATL,1.015,C,R,0.036,0.071,0.036,0.036,0.036,0.071,0.107,0.143,0.464,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507,23.00,0.54,18.08,71.78002639834398,0.0718,4.4432,4.5150,16.1823,0.7178,0.6604,0.4881,0.5439,65.5152,15.8057,10.9174,3.1859,0.1874,1.5150,0.241242,0.295094,0.364960,0.287868,0.342040,0.5205,0.2024,-0.0032,-0.004,0.085,0.0778,-0.036,7.4199,7.5851,0.295495618443,-1.946,7.085,-2.082,2.437,1.5066,0.0101,0.18512,0.0025790,0.18610
591971,12758,2021,Breyvic,Valera,TOR,1.000,2B,B,0.054,0.109,0.025,0.084,0.054,0.109,0.074,0.158,0.332,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,29.00,0.75,0.25,1,0.0020,0.0800,0.0820,0.1425,0.0080,0.0092,0.0063,0.0075,0.8962,0.2272,0.1645,0.0401,0.0053,0.0173,0.253508,0.319215,0.367983,0.301643,0.314960,0.0166,0.0082,-0.0006,0.000,0.001,0.0004,-0.004,0.1126,0.1008,0.282161580858,-0.015,0.110,-0.015,0.034,0.0041,0.0000,0.00190,0.0019000,0.00190
620446,16411,2021,Richard,Urena,TOR,1.000,SS,B,0.061,0.100,0.039,0.018,0.039,0.057,0.139,0.286,0.261,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,25.00,0.69,0.25,1,0.0010,0.0510,0.0520,0.2344,0.0070,0.0092,0.0069,0.0076,0.9266,0.2163,0.1506,0.0452,0.0053,0.0152,0.233409,0.277164,0.342887,0.270125,0.328350,0.0098,0.0044,-0.0002,0.000,0.001,0.0008,-0.004,0.1005,0.0952,0.293748174116,-0.042,0.084,-0.042,0.034,0.0124,0.0000,0.00012,0.0001200,0.00012
687462,sa1115496,2021,Spencer,Horwitz,TOR,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,23.00,0.21,0.25,1,0.0000,0.0390,0.0390,0.2462,0.0110,0.0092,0.0063,0.0075,0.9362,0.1693,0.1277,0.0223,0.0021,0.0172,0.180819,0.220671,0.264288,0.214297,0.257520,0.0106,0.0043,0.0000,0.000,0.001,0.0010,0.000,0.0819,0.0822,0.223577833309,-0.089,0.037,-0.089,0.034,-0.0206,0.0000,-0.00726,-0.0072600,-0.00726
663544,sa1169773,2021,Jason,Talley,TOR,1.000,2B,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,24.00,0.27,0.25,1,0.0000,0.0430,0.0430,0.2359,0.0110,0.0092,0.0063,0.0075,0.9322,0.1716,0.1264,0.0252,0.0026,0.0174,0.184000,0.226952,0.272549,0.220662,0.260230,0.0102,0.0042,0.0000,0.000,0.001,0.0010,0.000,0.0844,0.0839,0.224650349650,-0.084,0.042,-0.084,0.034,0.0041,0.0000,-0.00437,-0.0043700,-0.00437
656668,sa3002834,2021,Brock,Lundquist,TOR,1.000,OF,L,0.050,0.100,0.050,0.050,0.050,0.100,0.150,0.200,0.250,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.012,25.00,0.60,0.25,1,0.0010,0.0740,0.0750,0.2617,0.0120,0.0092,0.0063,0.0075,0.8992,0.2071,0.1363,0.0409,0.0038,0.0261,0.230330,0.295974,0.371472,0.291198,0.358590,0.0122,0.0052,-0.0001,0.000,0.001,0.0009,0.000,0.1111,0.1073,0.292454354500,-0.024,0.102,-0.024,0.034,-0.0123,0.0000,-0.00014,-0.0001400,-0.00014
665489,19611,2021,Vladimir,Guerrero Jr.,TOR,1.000,1B,R,0.003,0.207,0.182,0.184,0.245,0.095,0.015,0.018,0.051,0.0,119.9,0.0,14.6,0.0,0.0,0.0,0.0,9.7,0.0,0.0,-10.881,22.00,0.73,144.18,619.0425972,1.8571,56.3329,58.1900,97.0805,5.5714,5.6952,2.1918,4.6122,548.4772,164.2690,101.1571,31.8831,3.0764,28.1524,0.299508,0.369676,0.522848,0.378439,0.419360,2.9090,1.3564,-0.2039,-1.250,0.087,-1.3669,-2.297,90.7298,95.3658,0.318136104044,30.528,108.414,30.528,21.014,-10.8810,0.0000,3.59824,0.0058126,3.59824
666182,19612,2021,Bo,Bichette,TOR,1.000,SS,R,0.518,0.345,0.008,0.008,0.008,0.024,0.023,0.030,0.038,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,7.452,23.00,0.70,149.04,673.3514592000001,1.3467,45.1145,46.4613,131.0196,4.7135,6.1948,5.4177,4.5180,612.2411,173.4680,105.2591,40.3758,3.3683,24.4648,0.283329,0.336321,0.480155,0.347376,0.408510,23.4228,9.4282,0.3972,-0.263,0.747,0.8812,0.081,100.2886,83.7420,0.323024869996,15.556,100.274,15.556,22.858,7.4520,0.0000,4.55439,0.0067638,4.55439
669289,19997,2021,Santiago,Espinal,TOR,1.000,SS,R,0.014,0.056,0.042,0.014,0.014,0.028,0.153,0.250,0.431,0.0,0.0,1.6,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.243,26.00,0.70,8.10,31.81849637503625,0.0318,1.9727,2.0046,5.6432,0.2545,0.2927,0.2256,0.2449,29.0888,7.5927,5.5224,1.4930,0.1055,0.4718,0.261016,0.311835,0.368251,0.297420,0.333650,0.6013,0.2626,-0.0033,0.006,0.037,0.0397,0.208,3.4645,3.1942,0.306688143608,-0.606,3.397,-0.606,1.080,0.2430,0.0000,0.09382,0.0029486,0.09382
